url,count
http://mot.gov.af/en/page/3428,1
https://tourism.gov.af/balkh.php,1
http://8am.af/1394/09/08/construction-of-kamal-khan-ended/,1
https://books.google.com.af/books?id=HTbwrm2WsmkC&q=mirwais+Balkhi&dq=mirwais+Balkhi&hl=en&sa=X&ved=0ahUKEwiIndD3gazgAhWJyqQKHXc_C9UQ6AEIKjAB,1
http://8am.af/oldsite.php?option=com_content&view=article&id=22366:1390-08-09-15-37-47&catid=114:1390-05-17-16-35-15&Itemid=576,1
http://cricket.af/fixler/series_detail/17,1
http://www.google.com.af/patents/US20130177022?cl=en,1
http://ku.edu.af/en/page/753/881,1
https://vrglab.indie.af/JumpingJetPressKit.html,1
https://8am.af/who-is-talib-wants/,1
http://www.moic.gov.af/,1
http://www.bakhtarnews.com.af/dari/social/item/107674-%D9%86%D9%85%D8%A7%D8%B2%D8%AC%D9%86%D8%A7%D8%B2%D9%87-%D8%BA%DB%8C%D8%A7%D8%A8%DB%8C-%D8%A2%D8%B1%D9%85%D8%A7%D9%86-%D9%84%D9%88%D9%86%DB%8C-%D8%AF%D8%B1%D9%84%D9%88%DA%AF%D8%B1-%D8%A7%D8%AF%D8%A7%D8%B4%D8%AF.html,1
https://afghanpost.gov.af/en/history.htm,1
http://mhawala.af/index.php/banks/pashtany-bank,1
https://www.mail.gov.af/dr/%D8%AF%D8%B3%D8%AA%E2%80%8C%D8%A2%D9%88%D8%B1%D8%AF%D9%87%D8%A7%DB%8C-%D8%B1%DB%8C%D8%A7%D8%B3%D8%AA-%D8%B2%D8%B1%D8%A7%D8%B9%D8%AA-%D9%86%DB%8C%D9%85%D8%B1%D9%88%D8%B2-%D8%AF%D8%B1-%D8%B3%D8%A7%D9%84-%D9%85%D8%A7%D9%84%DB%8C-%DB%B1%DB%B3%DB%B9%DB%B9,1
http://atlaspress.af/%D9%85%D8%B4%DA%A9%D9%84%D8%A7%D8%AA-%D9%81%DB%8C%D8%B3-%D8%A8%D9%88%DA%A9%DB%8C-%D8%B2%D9%86%D8%A7%D9%86-%D8%A7%D9%81%D8%BA%D8%A7%D9%86%DB%8C.html,1
https://idlg.gov.af/10162/,1
http://ku.edu.af/en/page/878,1
http://hu.edu.af/fa/page/8207,1
http://dari.moe.gov.af/,1
http://shuhada.org.af/?lang=fa,1
http://supremecourt.gov.af,1
https://awcci.af/en/wwa/members/,1
https://mail.gov.af/dr/%DB%8C%DA%A9-%D8%B3%D8%A7%D9%84-%D9%88-%D8%AF%D9%88-%D9%81%D8%B5%D9%84-%D8%AD%D8%A7%D8%B5%D9%84-%D8%B3%D8%A7%D8%AE%D8%AA-%DB%B2%DB%B3-%D8%AC%D8%B1%DB%8C%D8%A8-%D8%A8%D8%A7%D8%BA-%D9%84%DB%8C%D9%85%D9%88-%D8%AF%D8%B1-%DA%A9%D9%86%D8%B1,1
http://cso.gov.af/Content/files/Logar.pdf,1
http://muda.gov.af/fa/page/4901,1
http://www.moc.gov.af,1
http://www.aisa.org.af/vision.php,1
http://www.aims.org.af/maps/provincial/kandahar.pdf,1
http://www.tkd-itf.af/Activities/Archives/4287-Afghanistan-28th-ITF-seminar-in-kabul-olympic-city,1
https://8am.af,1
http://www.afghanuniversity.edu.af,1
http://www.motca.gov.af/airports/camp_bastion.htm,1
http://nangarhar.afghanistan.af/ps,1
http://www.areu.org.af/publications/Government.pdf,1
https://momp.gov.af/%D8%B8%D9%88%D8%A7%D9%87%D8%B1-%D9%85%D8%B9%D8%AF%D9%86%DB%8C-%D9%88%D9%84%D8%A7%DB%8C%D8%AA-%D9%85%DB%8C%D8%AF%D8%A7%D9%86-%D9%88%D8%B1%D8%AF%DA%A9,1
https://www.iec.org.af/pdf/pclist-2018/kandahar.pdf,1
https://bakhtarnews.af/dr/%D9%87%D9%86%D8%B1%D9%86%D9%82%D8%A7%D8%B4%DB%8C-%D8%AF%D8%B1%DA%A9%D8%B4%D9%88%D8%B1-%D8%A8%D9%87-%D8%B3%D9%88%DB%8C-%D9%81%D8%B1%D8%A7%D9%85%D9%88%D8%B4%DB%8C-%D9%85%DB%8C%D8%B1%D9%88%D8%AF/,1
http://ddl.af,1
http://mod.gov.af/fa/blog/56730,1
http://www.rmb.af/%D9%88%D8%A7%D9%84%DB%8C-%D9%87%D8%B1%D8%A7%D8%AA-%D8%AA%D8%B9%DB%8C%DB%8C%D9%86-%D8%B4%D8%AF/,1
https://8am.af/iec-installing-digital-lists-on-biometric-devices-will-prevent-2-of-organized-fraud/,1
http://cso.gov.af/Content/files/Balkh.pdf,1
http://www.bakhtarnews.com.af/eng/security/item/34888-taliban%E2%80%99s-%E2%80%98red-unit%E2%80%99-deputy-kills-with-his-12-men.html,1
http://mot.gov.af/en/page/3461,1
http://www.acsa.org.af/,1
http://mcit.gov.af/en/news/874,1
http://mfa.gov.af/fa/page/4091/4191/4193,1
http://www.rohi.af/fullstory.php?id=41592/,1
http://www.livescore.af/soccer/africa/cecafa-cup-group-c/,1
https://supremecourt.gov.af/sites/default/files/2021-01/%D8%B3%D9%8A%D9%85%D9%8A%D9%86%D8%A7%D8%B11386_0.pdf,1
http://www.aims.org.af/maps/district/nangarhar/rodat.pdf,1
https://www.mail.gov.af/dr/%D9%85%D8%B9%D8%B1%D9%81%DB%8C-%D9%88-%D8%AA%D8%A7%D8%B1%DB%8C%D8%AE%DA%86%D9%87-%D9%88%D8%B2%D8%A7%D8%B1%D8%AA,1
http://www.aims.org.af/services/sectoral/agriculture/landcover/Jawzjan.pdf-%E1%83%96%E1%83%94,1
http://www.cricket.af/team.aspx?ID=1&team=Kochain,1
http://www.afghanpost.gov.af/en/stamps+theme.htm,1
https://president.gov.af/en/SP/871222098765,1
https://swn.af/en/2021/02/05/fire-erupts-at-covid-19-clinic-in-ghor/,1
http://finland.org.af/public/default.aspx?contentid=243970&nodeid=38571&contentlan=3&culture=sv-FI,1
http://www.1tvnews.af/en/news/afghanistan/31279-afghanistan-starts-producing-2-mw-of-power-from-solar-wind-energy-in-herat,1
https://iecc.gov.af/dr/%D8%A7%D8%B9%D8%B6%D8%A7%DB%8C-%DA%A9%D9%85%DB%8C%D8%B3%DB%8C%D9%88%D9%86,1
http://moj.gov.af/fa/page/7943/moj-organizational-chart,1
https://kardan.edu.af/FortyUnderForty/Manizha-Wafeq,1
http://8am.af/kabul-days-hero-story-interview/#,1
http://president.gov.af/fa/news/37120,1
https://www.hoa.gov.af/images/declarations/Istanbul-Declaration-Peace-Prosperity-Friendship-2019.pdf,1
http://www.aims.org.af/afg/dist_profiles/unhcr_district_profiles/south_east/azra/azra.pdf,1
https://president.gov.af/en/president-ashraf-ghanis-speech-at-8th-conference-of-heart-of-asia-conference-istanbul-process/,1
https://www.mfa.gov.af/spokesperson.html,1
http://moj.gov.af/content/files/Pages/summary11.htm,1
http://cso.gov.af/Content/files/Laghman(1)%DB%94pdf,1
http://www.president.gov.af/sroot_eng.aspx?id=83,1
http://mom.gov.af/en/news/15645,1
https://mot.gov.af/en,1
http://tkg.af/english/reports/political/1381-dowry-burden-unleashes-myriad-social-problems,1
https://8am.af/panjshir-police-commander-dismissed-for-not-being-arrested,1
http://www.avicenna.edu.af/dari,1
http://www.dab.gov.af/.+%C2%AB,1
https://8am.af/pope-francis-called-the-deadly-attack-on-the-school-of-the-martyrs-inhumane/,1
https://www.hoa.gov.af/political-consultation/ambassadorial-meetings.html,1
https://www.canberra.mfa.af/bilateral-relationship/diplomatic-history-fiji.html,1
https://www.spogmairadio.af/index.php/2017-10-04-10-23-29/information-b/chahra/item/6590-2018-12-11-04-26-01,1
http://www.iec.org.af/results/fa/home/final_leadingcandidates_results/31,1
"http://www.google.com.af/url?sa=t&source=web&ct=res&cd=1&ved=0CAUQFjAA&url=http://www.dw-world.de/dw/article/0,,5298457,00.html&rct=j&q=%D9%87%D9%86%D8%AF+%D8%A8%D8%B2%D8%B1%DA%AF%D8%AA%D8%B1%DB%8C%D9%86+%DA%A9%D8%B4%D9%88%D8%B1+%DA%A9%D9%85%DA%A9+%DA%A9%D9%86%D9%86%D8%AF%D9%87+%D8%A7%D9%81%D8%BA%D8%A7%D9%86%D8%B3%D8%AA%D8%A7%D9%86&ei=sq2SS_H-NM264QaiucyZDQ&usg=AFQjCNHBiDzVAZzRZoHs-MxCcl--T0QXDw",1
http://rohi.af/fullstory.php?id=68514,1
https://afghantravel.af/wp-content/uploads/2019/06/11.jpg,1
http://books.google.com.af/books?id=NgJTucLZauYC&printsec=frontcover&dq=vikings+in+film&hl=en&sa=X&ei=tMY6U6efE6HNygOi7oDQCw&redir_esc=y#v=onepage&q=vikings%20in%20film&f=false,1
https://books.google.com.af/books?id=dauAAAAAQBAJ&pg=PA138&lpg=PA138&dq=muhammad+asef+muhseni+pashtun'&source=bl&ots=Os7b-xC6p7&sig=ikxS5DG_MRvV1bfZK6HjHFyMpO8&hl=en&sa=X&ved=0ahUKEwiAxNj5nYnbAhUSU1AKHRIPCdgQ6AEIJjAA#v=onepage&q=muhammad%20asef%20muhseni%20pashtun'&f=false,1
https://kabulnow.af/2020/05/female-cyclists-work-hard-to-contest-in-international-race/,1
http://afjc.af/index.php/killed/358-1390-06-17-15-28-02.html,1
http://www.iec.org.af/eng/content.php?id=6&cnid=28,1
https://www.mohe.gov.af/dr/%D8%AA%D8%BA%DB%8C%DB%8C%D8%B1%D8%A7%D8%AA-%D9%88-%D8%AA%D8%A8%D8%AF%D9%84%D8%A7%D8%AA-%D8%AC%D8%AF%DB%8C%D8%AF-%D8%AF%D8%B1-%D8%A7%D8%AF%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B2%D8%A7%D8%B1%D8%AA-%D8%AA%D8%AD%D8%B5%DB%8C%D9%84%D8%A7%D8%AA-%D8%B9%D8%A7%D9%84%DB%8C-%D8%B5%D9%88%D8%B1%D8%AA-%DA%AF%D8%B1%D9%81%D8%AA,1
http://www.customs.gov.af/About-Us/about.asp,1
http://www.cricket.af/team.aspx?ID=1&team=Afghan,1
http://www.mrrd.gov.af/nabdp/Provincial%20Profiles/Kapisa%20PDP%20Provincial%20profile.pdf,1
http://www.aisa.org.af/pre.php,1
https://www.mohe.gov.af/prs/universities,1
http://mcit.gov.af/en/page/public-documents/6955,1
http://eqmweekly.com.af/%D8%B3%DB%8C%D8%AF-%D8%B1%D8%B6%D8%A7-%D9%85%D8%AD%D9%85%D8%AF%DB%8C-%DB%8C%D8%A7%D8%AF-%DA%AF%D8%B1%D9%81%D8%AA%D9%85-%DA%A9%D9%87-%D8%AC%D9%87%D8%A7%D9%86-%D8%B1%D8%A7-%D9%88%D8%B3%DB%8C%D8%B9/,1
https://supremecourt.gov.af/sites/default/files/2021-01/%D9%BE%DB%8C%20%D8%AF%DB%8C%20%D8%A7%D9%81%20%DA%A9%D9%86%D9%81%D8%B1%D8%A7%D9%86%D8%B3%201390.pdf,1
http://mom.gov.af/en/announcement/15333,1
http://mom.gov.af/en,1
https://president.gov.af/da/?p=24749,1
http://1tvnews.af/en/news/afghanistan/29270-paktia-governor-shifted-to-kandahar%7CAbout,1
http://www.recca.af,1
http://www.areu.org.af/Uploads/EditionPdfs/811E-Typology%20of%20Irrigation%20Systems.pdf,1
http://www.afghancricket.af,1
https://president.gov.af/en/president-ghani-meets-azerbaijan-president/,1
https://rohi.af/news/218,1
http://www.aims.org.af/maps/district/khost/khost.pdf,1
https://ariananews.af/new-bus-service-for-kabul-city-launched/,1
https://nsia.gov.af/en,1
http://www.acsf.af/English/articles/KAS%20pol%20parties%20paper.pdf,1
https://www.hoa.gov.af/images/declarations/6th-Ministerial-Declaration-4-December-2016-Amritsar.pdf?type=file,1
http://avicenna.edu.af/dari/2018/07/16/e-learning-infrastructure/,1
http://www.aims.org.af/maps/district/khost/musa_khel.pdf,1
http://www.iec.org.af/results/fa/home/final_leadingcandidates_results/29,1
https://www.mail.gov.af,1
http://www.wakht.af/index.php?option=com_content&view=article&id=3487&lang=en&Itemid=,1
http://mew.gov.af/fa/article/61451,1
http://cso.gov.af/Content/files/population(1).pdf,1
http://khost.gov.af/ps,1
http://cso.gov.af/Content/files/Daykundi.pdf,1
http://sig.afig.af/,1
http://www.iec.org.af/public_html/Election%20Results%20Website/english/results_enwww/results_enwww_18.html,1
https://president.gov.af/en/decrees/the-president-of-islamic-republic-of-afghanistans-order-on-appointment-of-eight-minsters-of-islamic-republic-of-afghanistans-cabinet-and-director-general-of-national-security/,1
http://www.kw.af/index.php,1
http://geobase.org.af/home/ssroots.asp?seckeyz=z3&secido=15&seckeyt=a86&seckeyth=b143,1
http://bokhdinews.af/sport/11861,1
http://beijing.mfa.gov.af/af-brief.asp,1
http://www.gumilev-center.af/archives/4944,1
http://ayli.blog.af/?page_id=2,1
http://president.gov.af/fa/news/6844,1
https://8am.af/presidential-inauguration-ceremony-in-afghanistan/,1
http://www.nrta.org.af,1
http://motca.gov.af/img/farah/farah_map.pdf,1
http://cso.gov.af/Content/files/Ghazni.pdf,1
http://www.ddl.af/en,1
http://www.aihrc.org.af/pre_shiite.htm,1
https://rohi.af/news/16433,1
http://www.cshrn.af/,1
http://www.bakhtarnews.com.af/dari/political-news/item/80393-%D9%81%DB%8C%D8%B6-%D8%A7%D9%84%D9%84%D9%87-%D8%B0%DA%A9%DB%8C-%D8%A8%D9%87-%D8%B9%D9%86%D9%88%D8%A7%D9%86-%D8%B3%D8%B1%D9%BE%D8%B1%D8%B3%D8%AA-%D9%88%D8%B2%D8%A7%D8%B1%D8%AA-%DA%A9%D8%A7%D8%B1%D9%88-%D8%A7%D9%85%D9%88%D8%B1-%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9%DB%8C-%D9%85%D8%B9%D8%B1%D9%81%DB%8C-%D8%B4%D8%AF.html,1
https://ahg.com.af/f45,1
http://www.centralbank.gov.af/pdf/DAB_QB_Annual-1387(2008%E2%80%932009).pdf,1
http://www.cardf.gov.af/index.php?option=com_content&view=article&id=20:about-us&catid=1:about-us&Itemid=2&lang=en,1
http://www.moph.gov.af/,1
https://idlg.gov.af/organization-idlg/,1
http://ku.edu.af/en/page/9212,1
https://8am.af/electoral-ranks/,1
http://www.iec.org.af/prs/media-prs/press-releases-prs/897-press-20190928-prs,1
https://ael.af/wp-content/uploads/2017/07/G11_dr_Dari-Language.pdf,1
https://mopw.gov.af,1
https://www.almadina.af/sustainable-equitable-and-resilient-kabul-city-by-zwak-news/,1
http://www.fmic.org.af/AboutUs/QualityandSafetyPolicy/Pages/default.aspx,1
https://www.leelam.af/af/CustomerService/Rules,1
http://www.auaf.edu.af/index.php?option=com_content&task=view&id=9&Itemid=13,1
http://motca.gov.af/img/faizabad/faizabad_map.pdf,1
http://www.aims.org.af:80/afg/dist_profiles/unhcr_district_profiles/northern/baghlan/burka/burka.pdf,1
http://www.iec.org.af/public_html/Election%20Results%20Website/english/results_enwww/results_enwww_31.html,1
http://8am.af/index.php?option=com_content&view=article&id=14783:1389-07-09-16-09-49&catid=100:1388-09-21-06-39-51&Itemid=558%22%20%5Ct%20%22_blank,1
http://www.iec.org.af/results/en/home/finalresult_by_province/17/2,1
http://mohia.gov.af/en,1
http://www.pajhwokelections.af/contender_biography.php?id=109,1
http://www.iec.org.af/dari/Default.asp,1
https://kums.edu.af/en/about-maiwand-teaching-hospital,1
http://dailies.gov.af/site/anis/anis/articles3/10225-%D8%A8%D9%87-%D9%85%D9%86%D8%A7%D8%B3%D8%A8%D8%AA-%C2%AB%D8%A8%D8%A7%D9%85%DB%8C%D8%A7%D9%86-%D9%BE%D8%A7%DB%8C%D8%AA%D8%AE%D8%AA-%D9%81%D8%B1%D9%87%D9%86%DA%AF%DB%8C-%D8%AC%D9%87%D8%A7%D9%86%C2%BB-%D9%88-%D8%B3%D8%A7%D8%B2%D9%85%D8%A7%D9%86-%D8%B3%D8%A7%D8%B1%DA%A9-%D8%A8%D8%A7%D9%85%DB%8C%D8%A7%D9%86-%D8%AF%D8%B1%DB%8C%DA%A9-%D9%86%DA%AF%D8%A7%D9%87.html,1
https://rohi.af/news/35,1
http://8am.af/1393/08/04/kabul-christians-afghanistan-qani/,1
http://www.shams.af/Shams%20advertising.htm,1
http://www.iec.org.af/public_html/Election%20Results%20Website/english/results_enwww/results_enwww_38.html,1
http://www.pbacc.com.af/PBACC/Projects.html,1
https://afjc.af/about-us/%D9%87%DB%8C%D8%A3%D8%AA-%D8%A7%D8%AC%D8%B1%D8%A7%D9%8A%D9%8A,1
http://cso.gov.af/Content/files/Faryab.pdf,1
http://president.gov.af/ps/,1
http://ku.edu.af,1
http://www.aims.org.af/maps/district/kandahar/shorawak.pdf,1
http://www.oqaab.af/wp-content/uploads/2015/03/Oqaab-Channel-Listing-v2.pdf,1
http://8am.af/1391/11/24/government-nahid-farid/,1
http://asan.gov.af/page/datafile.aspx?value=dataj-14,1
http://www.nrta.org.af/,1
http://rohi.af/fullstory.php?id=8041,1
https://www.aiss.af/assets/aiss_flagship/Press_Release_(English).pdf,1
http://cso.gov.af/Content/files/Samangan%20Report%20English%20V1_Reza_13Dec2015_webquality.pdf,1
http://daikundi.gov.af/dawtalabi/4881-%D8%A7%D8%B9%D9%84%D8%A7%D9%86-%D8%AF%D8%A7%D9%88%D8%B7%D9%84%D8%A8%DB%8C%20%D9%BE%D8%B1%D9%88%DA%98%D9%87-%D9%85%D8%B9%D8%AF%D9%86-%D8%A7%D8%A8%D8%B1%DA%A9-%D9%BE%DB%8C%D8%AA%D8%A7%D8%A8-%D9%84%D8%B1%DA%AF%D8%B1,1
http://auaf.edu.af/news/former-u-s-ambassador-ryan-crockers-motivating-speech/,1
http://www.iec.org.af/pdf/candidates-list-1397/final/panjshir.pdf,1
http://hu.edu.af/fa/page/8213,1
http://mnu.edu.af/,1
https://www.nic.af,1
https://www.mohe.gov.af/en,1
http://www.noorintv.af,1
https://8am.af/what-is-a-postmodern-ghazal/,1
http://www.agriculture.gov.af/english/B-Minister.htm,1
http://moj.gov.af/content/files/Pages/summary6.htm,1
http://www.ayna.af/,1
http://www.aims.org.af/home/ssroots.asp?seckeyz=z4&secido=13&seckeyt=a91&seckeyth=b174,1
http://sao.gov.af/en/page/1554/1559/1632,1
http://cso.gov.af/Content/files/Ghazni(1)%DB%94pdf,1
http://www.aihrc.org.af/faq_eng.htm,1
http://takhar.gov.af/fa/page/3230/4279/4066,1
http://www.nejat.org.af/background.php,1
http://www.iec.org.af/pdf/candidates-list-1397/final/khost.pdf,1
https://8am.af/the-story-of-a-poor-boy-who-became-a-freedom-fighter/,1
http://mfa.gov.af/fa/page/3872/4086,1
https://kabulnow.af/2020/06/salima-fights-on-frontline-against-taliban-and-corruption/,1
http://www.mof.gov.af,1
http://www.bakhtarnews.com.af/dari/political-news/item/77995-%D8%B7%D8%B1%D8%AD-%D8%AA%D8%B9%D8%AF%DB%8C%D9%84-%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%AB%D8%A8%D8%AA-%D8%A7%D8%AD%D9%88%D8%A7%D9%84-%D9%86%D9%81%D9%88%D8%B3-%D8%A8%D9%87-%D9%85%D9%86%D8%B8%D9%88%D8%B1-%D8%AA%D9%88%D8%B2%DB%8C%D8%B9-%D8%AA%D8%B0%DA%A9%D8%B1%D9%87-%D8%A8%D8%B1%D9%82%DB%8C-%D8%A7%D8%B2-%D8%B3%D9%88%DB%8C-%D8%B1%DB%8C%DB%8C%D8%B3-%D8%AC%D9%85%D9%87%D9%88%D8%B1-%D8%AA%D9%88%D8%B4%DB%8C%D8%AD-%D8%B4%D8%AF.html,1
http://herat.gov.af/fa/news/11725,1
http://mof.gov.af/en/page/477/471,1
http://moci.gov.af/fa/page/6042,1
https://www.nic.af/,1
https://president.gov.af/en/president-ghani-leaves-for-united-arab-emirates-3/,1
http://tkg.af/pashto/2016/11/30/%D8%AF-%DA%89%D9%86%DA%AB%D8%B1%D9%88%D8%A7%D9%84%D9%8A-%DA%A9%D9%85%D8%B1%D8%A8%D9%86%D8%AF%D9%88%D9%86%D9%87%D8%9B-%D8%AF-%DA%9A%DA%81%D9%88-%D8%B1%D9%88%D8%BA%D8%AA%DB%8C%D8%A7-%DA%AB%D9%88%D8%A7/,1
http://km.gov.af/fa/page/520,1
https://president.gov.af/en/president-ghani-inaugurates-afghanistan-embassy-building/,1
http://8am.af/1392/11/07/shole-javid-aim-soaker-delation/,1
https://8am.af/1393/01/26/election-human-rights-afghanistan-davood-naji/,1
http://www.iec.org.af/results_2009/P19.html,1
http://catalog.acku.edu.af/cgi-bin/koha/opac-detail.pl?biblionumber=28195,1
http://www.AfghanServer.af/,1
http://www.armanemili.af/spip.php?article1408,1
https://8am.af/j8am/index.php?option=com_content&view=article&id=15389:1389-08-05-14-56-28&catid=3&Itemid=280,1
http://www.bakhtarnews.com.af/dari/security/item/80047-%D9%88%D8%A7%DA%A9%D9%86%D8%B4-%D9%87%D8%A7%DB%8C-%D8%A8%DB%8C%D9%86-%D8%A7%D9%84%D9%85%D9%84%D9%84%DB%8C-%D8%AF%D8%B1%D8%B1%D8%A7%D8%A8%D8%B7%D9%87-%D8%A8%D9%87-%D8%AD%D9%85%D9%84%D9%87-%D9%82%D9%88%D9%84-%D8%A7%D8%B1%D8%AF%D9%88%DB%8C-%D8%B4%D8%A7%D9%87%DB%8C%D9%86.html?tmpl=component&print=1,1
http://moci.gov.af/en/page/531,1
https://atlaspress.af/%D9%86%D9%85%D8%A7%DB%8C%D9%86%D8%AF%D9%87-%D9%BE%D8%A7%D8%B1%D9%84%D9%85%D8%A7%D9%86-%D8%A8%D8%B9%D8%AF-%D8%A7%D8%B2-%D9%86%D8%B4%D8%A6%DA%AF%DB%8C-%DB%8C%DA%A9-%D8%AA%D9%86-%D8%B1%D8%A7-%D8%A8%D9%87/,1
http://www.akcc.af/viewProject.aspx?pId=16,1
https://mohe.gov.af/dr/%D8%A8%DB%8C%D9%88%DA%AF%D8%B1%D8%A7%D9%81%DB%8C-%D9%BE%D9%88%D9%87%D9%86%D9%85%D9%84-%D8%AF%DB%8C%D9%BE%D9%84%D9%88%D9%85-%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%AA%D9%88%D8%A7%D8%A8-%D8%A8%D8%A7%D9%84%D8%A7%DA%A9%D8%B1%D8%B2%DB%8C-%D9%85%D8%B9%DB%8C%D9%86-%D8%B9%D9%84%D9%85%DB%8C-%D9%88%D8%B2%D8%A7%D8%B1%D8%AA-%D8%AA%D8%AD%D8%B5%DB%8C%D9%84%D8%A7%D8%AA-%D8%B9%D8%A7%D9%84%DB%8C,1
http://radiosahar.af/spip.php?article375,1
https://sreu.edu.af/en/node/1323,1
https://moec.gov.af/en/minister-economy,1
http://president.gov.af/fa/2016/04/25/%D8%B3%D8%AE%D9%86%E2%80%8F%E2%80%8F%E2%80%8F%E2%80%8E%D8%B1%D8%A7%D9%86%DB%8C-%D8%B1%D8%A6%DB%8C%D8%B3%E2%80%8F%E2%80%8F%E2%80%8E%D8%AC%D9%85%D9%87%D9%88%D8%B1-%D8%BA%D9%86%DB%8C-%D8%AF%D8%B1-%D9%86/,1
http://www.iec.org.af/pdf/candidates-list-1397/final/sarepul.pdf,1
http://www.ru.edu.af/index.php/FAQ,1
http://islamabad.mfa.gov.af/default.asp,1
http://apwdo.af/,1
http://www.aims.org.af/maps/district/bamyan/yakawalang.pdf,1
https://ael.af/wp-content/uploads/2017/09/%D8%AF%DB%8C%DA%A9%D8%B4%D9%86%D8%B1%DB%8C-%D8%AA%D8%AE%D8%B5%D8%B5%DB%8C-%D8%B2%DB%8C%D8%B3%D8%AA-%D8%B4%D9%86%D8%A7%D8%B3%DB%8C.pdf,1
http://afghannews.af/%D8%A7%DB%8C%D8%AC%D8%A7%D8%AF-%D8%AD%DA%A9%D9%88%D9%85%D8%AA-%D9%85%D8%B4%D8%A7%D8%B1%DA%A9%D8%AA-%D9%85%D9%84%DB%8C%D8%9B-%D8%B1%D8%A7%D9%87-%D8%A8%DB%8C%D8%B1%D9%88%D9%86-%D8%B1%D9%81%D8%AA-%D8%A7%D8%B2-%D8%A8%D8%AD%D8%B1%D8%A7%D9%86-%DA%A9%D9%86%D9%88%D9%86%DB%8C,1
http://8am.af/1393/09/12/three-banks-are-integrated-state/,1
http://www.iec.org.af/public_html/Lily%20Munir.htm,1
http://ku.edu.af/en/page/754/9036/758,1
http://8am.af/%DB%B1%DB%B3%DB%B9%DB%B5/12/14/enlighten-movement-shahid-mazari-anniversary/,1
http://1tvnews.af/fa/news/afghanistan/30700-2017-08-10-13-24-04,1
https://www.hoa.gov.af/images/declarations/1st-Ministerial-Declaration-2-Nov-2011-Istanbul.pdf?type=file,1
https://www.cricket.af/post/speenghar-wins-ahmad-shah-abdali-first-class-championship,1
http://www.3rdeye.af/exhibitions/new-afghanistan-exhibitions,1
http://sanayee.org.af/education1.html,1
http://www.iec.org.af/pdf/cnlist/baghlan.pdf,1
http://www.iec.org.af/ps/,1
https://8am.af/names-of-places-in-historical-documents-of-ghor/,1
http://www.cardf.gov.af/index.php?option=com_content&view=article&id=71:investing-in-development-of-balkh-cotton-value-chain-&lang=en,1
http://rohi.af/fullstory.php?id=12416,1
https://w.mudl.gov.af/index.php/en/over-220000-jeribs-state-land-registered-bamyan-0,1
http://cso.gov.af/Content/files/Herat(1)%DB%94pdf,1
http://www.bakhtarnews.com.af/pashtu/education/item/43084,1
http://www.iec.org.af/results_2009/P23.html,1
https://www.mail.gov.af/index.php/dr/%D8%AD%D8%A7%D8%B5%D9%84%D8%A7%D8%AA-%D9%84%D9%88%D8%A8%DB%8C%D8%A7-%D8%AF%D8%B1-%D8%A8%D8%AF%D8%AE%D8%B4%D8%A7%D9%86-%D8%A8%D9%87-%DB%8C%DA%A9%E2%80%8C%D9%87%D8%B2%D8%A7%D8%B1-%D9%88-%DB%B2%DB%B4%DB%B0-%D8%AA%D9%86-%D8%B1%D8%B3%DB%8C%D8%AF%D9%87-%D8%A7%D8%B3%D8%AA,1
http://bokhdinews.af/special-report/9491-%D9%86%DA%AF%D8%B1%D8%A7%D9%86%DB%8C-%D9%85%D8%B3%D9%88%D9%88%D9%84%D8%A7%D9%86-%D8%A7%D9%85%D9%86%DB%8C%D8%AA%DB%8C-%D8%A7%D8%B2-%D8%A7%D9%81%D8%B2%D8%A7%DB%8C%D8%B4-%D9%82%D8%A7%DA%86%D8%A7%D9%82-%D8%A7%D9%86%D8%B3%D8%A7%D9%86%D8%9B-%D8%A7%D9%81%D8%BA%D8%A7%D9%86%D8%B3%D8%AA%D8%A7%D9%86-%D8%AF%D8%A7%D8%B1%D8%A7%DB%8C-%D8%A8%DB%8C%D8%B4%D8%AA%D8%B1%DB%8C%D9%86-%D9%85%D9%87%D8%A7%D8%AC%D8%B1,1
https://rohi.af/news/53519,1
http://agcho.gov.af/en,1
http://www.bakhtarnews.com.af/eng/social/item/15453-sc-offers-condolence-over-raufi%E2%80%99s-death.html,1
https://szu.edu.af/en,1
http://avicenna.edu.af/dari/2018/07/26/c3-awdp-avi/,1
http://mfa.gov.af/Content/files/Afghanistan's_Position_Paper_.pdf,1
http://mfa.gov.af/en/page/3903#vr,1
https://8am.af/j8am/index.php?option=com_content&view=article&id=28031:--l-r----&catid=114&Itemid=292,1
http://mom.gov.af/en/announcement/10780,1
http://mbn.af/fa/more.php?id=3842,1
http://hu.edu.af/fa/page/8212,1
http://motca.gov.af/img/sheberghan/sheberghan_map.pdf,1
https://kundoz.edu.af/,1
http://www.1tvnews.af/en/news/afghanistan/38662,1
http://www.bokhdinews.af/world-news/13661,1
https://mj.parliament.af,1
